"_","57201","57202","57203","57204","57205","57206","57207","57208","57209","57210","57211","57212","57213","57214","57215","57216","57217","57218","57219"
"57201","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57203","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"57204","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57207","1","0","1","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0"
"57208","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"57209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57210","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0"
"57211","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0"
"57212","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57213","1","1","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"57214","0","1","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0"
"57215","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0"
"57216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57219","0","0","0","0","0","1","1","1","0","1","1","0","0","0","0","1","0","1","0"
